source,title,link,date,n_visualizations,summary,year_month,year
Carriola de Marín,O BNG denuncia a tala indiscriminada de árbores no “Paseo da Tuias” do Lago Castiñeiras - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7967,2024-11-05,642,"Estamos a falar dun atentado contra o noso patrimonio, contra unha paisaxe que é de todas e todos, e que debe ser protexida como ben común, non explotada con criterios mercantilistas",2024-11,2024
Carriola de Marín,"El Gobierno Local hace balance positivo de su gestión de los proyectos realizados, en marcha o futuros en preparación - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7654,2024-09-08,637,María Ramallo  y sus concejales del grupo de gobierno municipal han hecho un balance de la gestión realizada en este primer año de legislatura y marca los objetivos que diseñan para el último trimestre del año,2024-09,2024
Carriola de Marín,El Gobierno Local defiende su gestión de la piscina asegurando que se realizan en ella fuertes inversiones - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8132,2024-12-02,627,"El gobierno local, tras la crítica publicada hace unos días por el BNG sobre la supuesta pérdida de una subvención par ala piscina por fallos administrativos, sale al paso con un comunicado no en respuesta pero sí posicional al respecto asegurando que se están realizando mejoras sustanciales y continuas en dicho servicio",2024-12,2024
Carriola de Marín,“Galfrío” ejemplo de modelo productivo dentro de un sector estratégico para Galicia según la conselleira de Economía - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7791,2024-10-01,625,"María Jesús Lorenzana, Conselleira de Economía e Industria de la Xunta de Galicia visitó esta mañana las instalaciones de la empresa portuaria marinense “Galfrío” donde estuvo acompañada de la alcaldesa María Ramallo, el presidente del puerto J. Benito Suárez y el personal de la empresa",2024-10,2024
Carriola de Marín,O BNG celebra o recoñecemento das empresas locais no “Informe Ardán 2024” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7551,2024-08-21,624,(*) Lucía Santos Omil é a portavoz do Grupo Municipal do BNG.,2024-08,2024
Carriola de Marín,María Ramallo estima en más de 125.000 euros las acciones de gobierno que están próximas a su ejecución - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6842,2024-04-21,617,"En la mañana de ayer, María Ramallo, alcaldesa de Marín, hizo balance de las últimas adjudicaciones de inversiones del Gobierno local entre las que se encuentra la remodelación del“skatepark”en el Parque Azul, las mejoras de la Torre del Reloj y el entorno urbano del Colegio Carballal",2024-04,2024
Carriola de Marín,Recepción en la alcaldía a las gimnastas olímpicas Kaleyn y Kolosov que dirigirán la masterclass de Agarimo este año - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7727,2024-09-21,593,"La alcaldesa María Ramallo junto a los concejales de deportes Traba y Caíña, recibieron ayer en el concello a directivos del club “Agarimo” las gimnastas  olímpicasBoryana Kaleyn e Margarita Kolosov que participarán este fin de semana en el décimo Masterclassde gimnasia rítmica organizado por “Agarimo”",2024-09,2024
Carriola de Marín,O BNG insta ao goberno local a que actúe ante a neglixencia na xestión da protección animal - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6552,2024-02-28,592,(*)Celia García Santoméé concelleira Municipal do BNG).,2024-02,2024
Carriola de Marín,OPROMAR presenta en Santiago la herramienta “Al menos Tres” ante nutricionistas y médicos de familia - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7855,2024-10-15,589,"La aplicación, desarrollada por Opromar y la Fundación Española de la Nutrición, protagonizóayeren el Complejo Hospitalario Universitario de Santiago una charla para nutricionistas y médicos de Atención Primariaen la que se presentó la herramienta que promete “facilitar la vida a sus usuarios”queya está disponible de manera gratuita y su uso es sencillo, adaptado a todo tipo de públicos, siendo unaapp que permite acceder a información sobre diversas especies y preparaciones saludables. Con un enfoque práctico, busca revertir la preocupante caída en el consumo de pescado.",2024-10,2024
Carriola de Marín,Una comisión del BNG visita as instalaciones de la piscina y constata la existencia de defectos tras su remodelación - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7725,2024-09-21,580,"“Dende o BNG denunciamos as graves deficiencias na piscina municipal de Marín a pesarde investimentos de máis de 600.000euros, e solicita explicacións ao goberno local” indica la portavoz municipal Lucía Santos Omil",2024-09,2024
Carriola de Marín,El Concello aprueba la licencia de obra para que la Xunta renueve y modernice la “Residencia de la 3ª Edad” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7915,2024-10-26,575,"A la Residencia de Mayores de Marín que en su día fue una aspiración hecha realidad tras mucho trabajo  político y a caballo entre dos administraciones gallegas de distinto signo, ya que fue construida por el gobierno socialista e inaugurada por el del PP, le llega el momento de una renovación y sobre todo modernización de sus instalaciones",2024-10,2024
Carriola de Marín,El grupo socialista renuncia a estar en una comisión municipal sobre aparcamiento y movilidad considerándola un paripé - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7808,2024-10-06,563,"Para los socialistas es sorprendente que PP y BNG decidan ir de la mano y crear una comisión que analice los problemas de aparcamiento en Marín. Nosotros tenemos claro que el problema lo ha generado María Ramallo y sus decisiones y políticas durante estos 13 años y por tanto no vamos a participar de esta comisión cuando lleva años rechazando todas nuestras propuestas y alternativas, y en la que no se van a aportar estudios o documentos nuevos sobre esta problemática.",2024-10,2024
Carriola de Marín,El PSOE se queja en el Pleno del mes de retraso que llevan las obras del polideportivo de La Cañota - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7681,2024-09-14,561,"Que estamos afectados por el “virus de retraso” cuando no del abandono de las obras que el concello inicia es una realidad y, con la nueva demora de al menos un mes, de finalización de las obras del polideportivo de La Cañota, el grupo socialista manifiesta su disgusto",2024-09,2024
Carriola de Marín,"El ""Secretario Xeral de Emprego"" de la Xunta se reúne con María Ramallo y la concejala del área en el concello - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7862,2024-10-17,558,"El ""Secretario Xeral de Emprego"" de la Xunta se reúne con María Ramallo y la concejala del área en el concello",2024-10,2024
Carriola de Marín,El portavoz socialista discrepa de la opinión de la alcaldesa con respecto a la situación de la sanidad local - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6461,2024-02-10,549,"Inmediata reacción del portavoz  del grupo socialista en Marín, Manuel Pazos, a las afirmaciones dadas por la alcaldesa María Ramallo ayer sobre la situación de los servicios sanitarios en Marín. Pazos entiende que Ramallo nunca hizo una queja al respecto del funcionamiento de la sanidad y, dice,“Lo curioso es que esto es una obviedad para todo el mundo salvo para María Ramalloque prioriza siempre al Partido Popular  a Marín aunque es algo a lo que nos tiene acostumbrados”",2024-02,2024
Carriola de Marín,El BNG denunicia lo que considera caótica situación de movilidad en la zona de playas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7276,2024-06-28,538,Lucía Santos afirma;“Éimprescindible adoptar medidas para garantir o cumprimento das normas de aparcamento e mobilidade. Non podemos permitir que a falta de xestión do goberno local continúe afectando negativamente á vida diaria da veciñanza”,2024-06,2024
Carriola de Marín,Manuel Pazos considera insuficiente el acceso de los vecinos a informaciones municipales pedidas oficialmente - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7757,2024-09-28,529,"El portavoz municipal del PSOE en Marín denuncia en un nuevo escrito de crítica que cada vez en más difícil acceder a informaciones que se solicitan tanto a la alcaldesa como a los concejales responsables de las áreas municipales y maneja un reproche que, según asegura, la Valedor do Pobo le ha hecho llegar a María Ramallo en ese sentido",2024-09,2024
Carriola de Marín,O BNG lamenta a falta de apoio á manifestación en defensa do mar que se celebra mañán en Santiago - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6338,2024-01-20,529,"Para mañán domingo hay convocada unha manifestación en Santiago en defensa do mar e o BNG de Marín anima a todos a asistir lamentando que, segundo indica nun comunicado Lucía Santos Omil, portavoz do seu grupo municipal no Concello, o goberno local de Marín decidiu non apoiar esta movlización",2024-01,2024
Carriola de Marín,El BNG insiste en exigir medidas de apoyo al comercio local señalando sus principales problemas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8275,2024-12-27,514,"Desde el BNG de Marín se considera mejorable el apoyo de las instituciones al comercio local considerando, indican“A falta de apoio institucional, a ausencia de solucións para o aparcamento e a competencia das grandes superficies afogan ao pequeno comercio da vila, mentres o BNG aposta por medidas urxentes para revitalizalo.",2024-12,2024
Carriola de Marín,Mitin do Bloque Nacionalista Galego na Casa de Cultura de Seixo hoxe ás 20 horas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6453,2024-02-09,514,"-Chano Guimeráns,veciño de Seixo e membro do BNG de Marín.",2024-02,2024
Carriola de Marín,"El diputado del PP, Pedro Puy Fraga intervendrá hoy en el Museo Torres en una charla organizada por “Grupo Aberto” - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6955,2024-05-10,500,,2024-05,2024
Carriola de Marín,O BNG denuncia a ausencia de investimentos e os persistentes desafíos nos orzamentos 2024 da Xunta. - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6256,2024-01-03,492,"O BNG lamenta profundamente a falta de investimento que contribuiría ao desenvolvemento e solución de deficiencias en Marín, destacando a falta de atención do Partido Popular aos desafíos locais.",2024-01,2024
Carriola de Marín,A Xunta destaca un novo récord exportador das empresas do mar galegs que o ano pasado aproximáronse aos 2.800 millóns de euros - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6646,2024-03-14,490,"O Conselleiro en funcións Alfondo Villares, acompañado da alcaldesa María Ramallo, o presidene do porto marinense Suárez Costa e outras autoridades, visitou onte as instalacións do Safricopoe, primeiro frigorífico instalado no Porto de Marín no ano 1969 que na actualidade conta coas tecnoloxías  de última xeraciómn para a conservación de peixes e mariscos",2024-03,2024
Carriola de Marín,Negativa do PP á iniciativa de reahabilitar o edificio Pais-Baladrón para desfrute público - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6778,2024-04-09,480,"(*)Lucía Santos OmileTino Iglesias García,Portavoz Municipal e Concelleiro do grupo Municipal do BNG.",2024-04,2024
Carriola de Marín,O BNG de Marín convoca á veciñanza a dialogar sobre o seu futuro hoxe na Biblioteca Pública Vidal Pazos - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6483,2024-02-13,480,"A situación actual esixe un compromiso firme coa nosa terra, e as eleccións do 18 de febreiro son unha oportunidade sen precedentes para reafirmar a nosa aposta por unha Galicia máis verde, máis xusta e máis libre",2024-02,2024
Carriola de Marín,El BNG exige medidas urgentes que garanticen la seguridad en las escaleras de acceso al cementerio de A Raña - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8163,2024-12-07,479,"La caída sufrida por una persona en las escaleras por las que, desde Ezequiel Massoni, se accede al cementerio de A Raña, provocó a la misma una herida considerable que requirió varios puntos de sutura en su frente y el BNG entiende que es preciso buscar una solución de seguridad para este acceso",2024-12,2024
Carriola de Marín,O BNG convida á mocidade a forxar o seu destino - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6421,2024-02-02,474,"A xente nova de Marín ten o poder de modelar o seu propio destino, e o BNG está comprometido a apoiar cada paso nese camiño. Únete a nós este venres, 2 de febreiro, ás 20h, no Café Bar ""La Huerta de la Abuela"".",2024-02,2024
Carriola de Marín,Os orzamentos do ano 2025 son continuistas e alleos ás necesidades da veciñanza - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8243,2024-12-20,470,(*)Lucía Santos Omilé aPortavoz do Grupo Municipal do BNG.,2024-12,2024
Carriola de Marín,El Pleno de la Corporación despide hoy al concejal del BNG  José Luis Souto Piñeiro que renunció a su cargo recientemente - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6947,2024-05-09,452,"Hoy, por ser primer jueves de mes y como todos los meses salvo alguna excepción justificada, se reunirá la Corporación Municipal en Pleno para celebrar la sesión ordinaria de Mayo con un orden del día que, a priori, no parece tener un contenido que pueda albergar controversias entre grupos salvo lo que pueda surgir en ruegos y preguntas",2024-05,2024
Carriola de Marín,"Diego González, concejal del PSOE, pide deshumificadores industriales para los pabellones de deportes - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6469,2024-02-11,449,Diego González  es el concejal socialista que se encarga de los temas relacionados con el deporte en su grupo municipal y acaba de presentar al Pleno una iniciativa consistente en dotar de aparatos de eliminación de la humedad ambiente en los pabellones del Sequelo y A Cañota,2024-02,2024
Carriola de Marín,El BNG organiza su primer acto preelectoral que tendrá lugar en su sede de la Veiguiña el próximo jueves - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6355,2024-01-23,447,"La carrera electoral hacia el 18F empieza a consolidarse y los partidos políticos comparecientes entran en el juego de reuniones, asambleas y propagandas preelectorales, como en el caso del BNG que anuncia una “Asamblea Aberta” en su sede social de La Veiguiña pasado mañana jueves.",2024-01,2024
Carriola de Marín,O BNG convoca aos veciños a unha asemblea na casa de cultgura de Campo - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7321,2024-07-04,446,O BNG convoca unha asemblea veciñal en O Campo o vindeiro venres 5 de xullo ás 21:00 horas na Casa da Cultura de O Campo para debater sobre os problemas que afectan á comunidade e recoller as inquedanzas da veciñanza,2024-07,2024
Carriola de Marín,Desde o BNG solicitamos melloras urxentes nas instalacións da Piscina Municipal - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6822,2024-04-18,427,"Desde o BNG de Marín, denunciamos que a reapertura do centro deportivo se está a facer sen garantir a adecuada accesibilidade para todas as persoas que desexen utilizar as instalacións municipais. Ademais, é imprescindible que toda a maquinaria estea completa e en pleno funcionamento para ofrecer un servizo municipal de calidade.",2024-04,2024
Carriola de Marín,"Tino Iglesias, concejal del BNG, califica de falta de acción y compromiso la no ejecución de los acuerdos municipales   - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6460,2024-02-10,425,"Tras la celebración del Pleno Municipal el pasado jueves, el BNG por medio de su concejal Tino Iglesias manifiesta su preocupación en contra de lo que considera“opacidade e a falta de compromiso democrático na xestión municipal”y demanda una mayor transparencia.",2024-02,2024
Carriola de Marín,O BNG lamenta a negativa do PP a manter unha xuntanza de portavoces pola crise do granulado - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6313,2024-01-14,424,"Apostura do PPélamentábel e indica que María Ramallo está sendo irrespetuosa coa corporación municipal, xa que por unha banda dí quedar á nosa disposición mais despois néganos o dereito a manter unha xuntanza informativa.",2024-01,2024
Carriola de Marín,O BNG esixe ao goberno local maior transparencia e rigor nas obras públicas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7773,2024-10-01,403,"Amáscara do goberno municipal, que leva anos presumindo de ser “bos xestores”, finalmente caeu. Os resultados de varias obras municipais deixan claro que a súa xestión está lonxe de ser tan eficaz como queren facer crer",2024-10,2024
Carriola de Marín,El PP provincial exigirá en el Pleno de la Diputación que la transferencia del Gobierno Central los medios para que Galicia gestione la Costa - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7078,2024-05-28,391,"El Partido Poular presenta una moción al Pleno de la Diputaión Provincial para que sea convocada urgentemente la Comisión Mixta de Transferencias, tal como pidió el Consello de la Xunta, para formalizar el traspaso de las competencias de la Ley de Costas, atndiendo a la razón recibida del Constitucional por Galicia",2024-05,2024
Carriola de Marín,Felicitación do BNG de Marín ao instituto Illa de Tambo polos bos resultados obtidos polos seus alunos na ABAU - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7269,2024-06-27,388,"O grupo municipal do BNG manifestamos estarorgullosas do éxito acadado polo IES Illa de Tambo,resultadoqueevidencia que o ensino público galego ten a capacidade de preparar ao alumnado para os retos do futuro”",2024-06,2024
Carriola de Marín,O BNG insta ao concello a limpar a rúa “Ribeira de Abaixo” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7522,2024-08-13,387,O BNGsolicita ao Concello unha intervención para limpar e desinfectar a Rúa Ribeira de Abaixo coa finalidade de garantir o benestar da veciñanza,2024-08,2024
Carriola de Marín,Lucía Santos achaca la paralización de las obras del antiguo Casino a la “Mala xestión do Goberno Municipal”· - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7028,2024-05-20,384,"“A paralización das obras destinadas á creación dun Centro Xuvenil e arquivomunicipal afectan negativamente á veciñanza”según entiende Lucía Santos, portavoz del BNG, quiendestaca“a incompetencia do PP na  xestión dos proxectos municipais”",2024-05,2024
Carriola de Marín,O BNG denuncia a perda dunha subvención de 64.795 euros para a piscina municipal por neglixencia do goberno do PP - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8112,2024-11-29,370,"Lamentamosa perda dunha axuda de 64.795,50 euros para climatizar a piscina municipal de Marínquefoi desestimada por un erro administrativo do goberno local do PPoque representa unha oportunidade perdida para mellorar as instalacións.",2024-11,2024
Carriola de Marín,El BNG demanda pavimentos especiales contra la contaminación acústica en la Avenida de Ourense Carriola. - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7783,2024-10-03,368,"La remodelación que se está realizando en la Avenida de Ourense, entrada principal a Marín, con la base principal del ancheamiento de aceras conlleva, además la repavimentación de la superficie de rodadura para la que el BNG solicita un tratamiento especial contra la contaminación acústica",2024-10,2024
Carriola de Marín,El PSOE propone la vieja estructura del fallido mercado de Cantodarea para construir un aparcamiento en altura - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7180,2024-06-12,360,"Manuel Pazos, portavoz do PSOE en Marín se arranca con una propuesta singular como es la de ofrecer la idea de dedicar la estructura del fallido mercado de Cantodarea a aparcamieneto en altura para aliviar la escsez de plazas en el concello y especialmente en la zona de Cantodarea. Outeiro, Pedreiras, etc.",2024-06,2024
Carriola de Marín,O BNG anima aos votantes a que o fagan por correo nas eleccións do domingo 18J - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6445,2024-02-07,341,"O voto por correo, a alternativa para aquelas persoas que non poden achegarse ás urnas. Asegurando que cada voz sexa escoitada",2024-02,2024
Carriola de Marín,O BNG leva a Pleno de hoxe a proposta para garantir bonificacións fiscais ás persoas propietarias de vehículos históricos - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7826,2024-10-10,332,"Esta modificación non só cumpre coa nova normativa, senón que tamén recoñece o valor patrimonial dos vehículos históricos, cuxos propietarios adoitan facer un uso esporádico destes, contribuíndo ao coidado e conservación do patrimonio automobilístico"".",2024-10,2024
Carriola de Marín,"O BNG convoca unha xuntanza vecinal na Casa de Cultura de Seixo para mañán as 20,30 - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6861,2024-04-24,328,A xuntanza terá lugar na Casa de Cultura ás 20:30h co asunto de amosar as iniciativas ademais de recoller propostas e necesidades da veciñanza.,2024-04,2024
Carriola de Marín,O BNG denuncia a falta de transparencia e participación cidadá do Goberno Municipal - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6317,2024-01-16,322,"Temos quelamentarnovamentequeo goberno do PP non atenda ás preocupacións da veciñanza, amosando unha falta de respeto total e absoluta, incumprindo unha vez máis a lei de transparencia e participación cidadá.",2024-01,2024
Carriola de Marín,El BNG denuncia “graves deficiencias” en las obras de Pedreiras y exige soluciones inmediatas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8174,2024-12-08,293,"Lucía Santos, portavoz del BNG en el concello,denuncialo que entiende como“mala xestión nas obras de Pedreiras”yreclama algobierno local delPP“unha intervención inmediata para solucionar as deficiencias e garantir un espazo digno e seguro para a veciñanza”.",2024-12,2024
Carriola de Marín,CARRIOLA DA OPINIÓN: Referente ao Día das Letras Galegas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9111,2024-05-21,287,"No nome do BNG (Bloque Nacionalista Galego) manifesto o seu desacordo coa concepción e desenvolvemento da primeira edición de“Marín Vila do Libro”,un evento que, malia celebrarse coincidindo co Día das Letras Galegas e presentarse como unha homenaxe á cultura galega, evidenciou graves carencias de contido, enfoque e compromiso co tecido cultural do país.",2024-05,2024
Carriola de Marín,Pardavila y O Campo mejorarán su conexión peatonal gracias a una inversión conjunta Diputación/Concello - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7666,2024-09-12,283,"María Ramallo, alcaldesa de Marín ha firmado con el presidente de la Diputación Provincial Luis López, un nuevo convenio de colaboración para mejorar la conexión peatonal entre Pardavila y O Campo con una inversión de 1,2 millones de euros",2024-09,2024
Carriola de Marín,O BNG congratulase dos “Éxitos acadados nas eleccións Europeas” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7178,2024-06-12,275,O BNG cumpre o seu obxectivo de lograr un escano propio en Europa e acada o segundo mellor resultado da súa historia en Marín nunhas eleccións europeas,2024-06,2024
Carriola de Marín,Aarón Franco presenta mañana en “Espacio Lector Nobel ” la cuarta edición de su poemario “Punto e Coma” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7980,2024-11-07,262,Aarón Francoestará acompañado por Cristina Valdés y Lucía Santos y los poetas Elena Lameiro y Benito Piñeiro.,2024-11,2024
Carriola de Marín,Lucía Santos califica como “falta de visión” de Gobierno local lo que considera un fracaso del proyecto del parking - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8249,2024-12-21,247,La portavoz del grupo municipal del BNG recuerda que la postura de su grupo fue siempre la consideración de proyecto inviable el pretendido del parking en el Eguren y apuesta por aparcamientos “en altura” considerando que resolveriam los problemas de movilidad en Marín,2024-12,2024
Carriola de Marín,Los 25 italianos del programa Erasmus se mostraron encantados con su visita a Marín en la recepción en el Concello - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8122,2024-12-01,244,"La alcaldesa de Marín, María Ramallo recibió esta semana en el salón de Plenos del Concello al grupo de 25 italianos que, de la mano de la Asociación“Youth Neet Solutions NGO”que lidera el profesor marinense José Manuel Portela Pazos, conocieron nuestro entorno durante los pasados días",2024-12,2024
Carriola de Marín,Demanda do BNG sobre medidas urxentes para impulsar vivendas de protección oficial - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8023,2024-11-14,239,(*)Lucía Santos Omilé aPortavoz do Grupo Municipal do BNG.,2024-11,2024
Carriola de Marín,El BNG muestra su preocupación ante la prealerta por escasez de agua y pide un consumo responsable a los ciudadanos - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7641,2024-09-06,233,"Llegado a este punto del año el peligro de insuficiencia de agua para el cosumo ciudadano es una constante hasta el punto en que, ya desde hace días se ha destapado una prealerta de escasez, y Lucía Santos, en nombre del BNG de Marín pide al vecindario que haga un consumo responsable de este importante elemento para la vida",2024-09,2024
Carriola de Marín,“Movilidade e aparcamento” tema do acto público que o BNG organiza esta tarde na Biblioteca Municipal - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7979,2024-11-07,212,"O BNG de Marín organiza un encontro aberto hoxe, 7 de novembro, ás 20:30 na Biblioteca Municipal, para presentar propostas de accesibilidade e escoitar as inquedanzas da veciñanza",2024-11,2024
Carriola de Marín,La apertura de un nuevo complejo turístico de cabañas rurales sitúa a Marín como destino de turismo sostenible - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5415,2023-08-11,11432,"La próxima semana entrarán en servicio las “Cabañas de Xaras”, en Cabodevila,  un complejo de alojamiento turístico sostenible que fue visitado ayer por la alcaldesa María Ramallo que, junto con el concejal de Rural Pablo Novas, comprobaron y elogiaron la nueva propuesta de la promotora Silvia Portela por sus especiales características",2023-08,2023
Carriola de Marín,El sueldo político de la alcaldesa de Marín superará los 100.000 euros anuales - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5591,2023-09-09,5161,"Las retribuciones económicas de María Ramallo por su actividad política serán de 103.000€ brutos cada añoy nosparece una barbaridad y fuera de toda lógica que la alcaldesa de Marín sea la política que más cobra de toda la provinciasuperandoal Presidente de la Xunta, a un Ministro o al mismo Presidente del Gobierno. Y no contenta con eso, viene de aprobarse una subida salarial del Concello de Marín de 8.000€”.",2023-09,2023
Carriola de Marín,"La hora de las mascotas guapas en Marín: un centro estético ofrece baño, corte, uñas o stripping para ellas - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5231,2023-07-06,4943,"Laura Castiñeira, emprendedora de 30 años, ha abierto la primera peluquería para animales de compañía de Marín",2023-07,2023
Carriola de Marín,"Fallece don Benito González Pereira, padre del concejal del PSOE Diego González, que será inhumado mañana domingo - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5558,2023-09-02,3688,"Los restos mortales del extinto permanecerán en el Tanatorio de Marín hasta mañana domingo para ser trasladados al Cementerio Vecinal de Santo Tomé de Piñeiro a lascinco de la tarde, donde recibirá cristiana sepultura.",2023-09,2023
Carriola de Marín,TRIBUNA LIBRE: La incoherencia de Ramallo de subir los impuestos mientras su salario supera los 100.000 euros - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5808,2023-09-08,3409,"(*) Manuel Pazos Lamoso, portavoz del PSOE en el concello",2023-09,2023
Carriola de Marín,Manuel Pazos pide al gobierno local que no elimine la bonificación de tasa de rodaje a los coches mas antiguos - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5835,2023-09-14,3385,"El anuncio hecho desde el gobierno local de la subida de algunos impuestos para equilibrar le economía local tras 16 años de congelación de sus importes, ha provocado un cierto revuelo por a impopularidad que tal acción tendrá en el ámbito vecinal. Pazos Lamoso (PSOE) pide que no se elimine la bonificación a los coches más antiguos que suelen ser de los vecinos con menos posibilidades económicas",2023-09,2023
Carriola de Marín,"El día de San Juan del año 2024 será festivo en Marín al coincidir el 8 de septiembre, fiesta de La Patrona,  en domingo - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5440,2023-08-15,3201,"Los tres grupos políticos que forman la corporación, PP, Psoe y BNG se han puesto de acuerdo por unanimidad para designar los días festivos que corresponde señalar al año a concello y con buen criterio decidieron que serán El Carmen, 16 de julio y San Juan , 24 de junio",2023-08,2023
Carriola de Marín,"Alcaldesa y Policía reconocen la existencia de los problemas denunciados por los vecinos de “Fondo do Saco” y ""Capirota"" - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6001,2023-11-11,3136,"Las reiteradas y razonables protestas del vecindario del entorno de Fondo do Saco, Praza da Capirota y A Roda, han llegado, por fin, a la alcaldía y la regidora municipal, María Ramallo convocó a representantes vecinales y miembros de las policías Nacional y Local para tratar el tema",2023-11,2023
Carriola de Marín,El BNG exige la retirada del apoyo municipal a un cartel de sanmigueleiro por considerarolo sexista e inapropiado - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/5700,2023-09-23,3105,"La polémica rodea este año por diversos motivos a la fiesta de sanmigueleiro que reúne en Marin a las denominadas “peñas” durante la víspera de la celebración de San Miguel y que este año será el día 30. Ahora el motivo de la discordia, en este caso del BNG, es el contenido de un cartel en el que aparece una muñeca Barbie",2023-09,2023
